order_id,customer_id,order_date,region,order_value
653,27,2025-10-13,South,397.41250182499334
654,416,2025-04-01,North,862.6173269238861
655,1575,2025-04-08,North,641.2477989431529
656,1240,2025-10-12,North,562.8406346486001
657,1558,2026-01-04,South,655.7498860597995
658,454,2025-05-04,West,202.16130918632112
659,1504,2025-05-22,South,726.3404584918911
660,1839,2025-07-16,North,430.54176552872616
661,139,2026-01-23,East,529.7419337190919
662,638,2025-09-18,East,693.1739066543666
663,1770,2025-03-09,East,376.23620656074155
664,738,2026-01-21,North,277.0288069079551
665,1551,2026-02-20,South,828.7181764290335
666,1172,2025-09-18,North,127.16789870792462
667,987,2026-02-26,East,362.78842951934456
668,1501,2025-08-03,South,129.5128510858686
669,1184,2025-10-26,West,286.7831999357734
670,328,2025-10-05,South,542.5776665673683
671,731,2026-01-21,South,994.3674981745969
672,665,2025-12-09,South,434.84265320913755
673,831,2025-07-10,North,404.9828884402533
674,1662,2025-05-29,North,62.51369291240453
675,982,2025-04-24,South,854.1080621283777
676,1303,2025-08-20,West,482.9461301927827
677,188,2026-02-12,East,260.50172203933477
678,1780,2025-03-10,South,302.55746318370205
679,662,2025-09-16,West,115.9230424335966
680,139,2025-07-27,East,943.1359674527179
681,263,2025-11-28,East,617.4446989242454
682,1324,2025-08-30,East,477.39258491411084
683,530,2025-12-11,East,114.22653970446082
684,870,2026-01-22,South,884.3524285834267
685,677,2025-08-23,South,642.8108019832929
686,486,2025-08-22,South,543.87131255507
687,884,2026-01-29,North,409.5879267778222
688,1502,2025-03-21,East,847.0643855042406
689,311,2025-12-27,West,511.32432596868114
690,514,2025-09-01,East,506.8110037731557
691,739,2025-12-28,West,697.8622218665085
692,715,2025-11-25,South,973.5118041739083
693,818,2025-08-18,East,351.2896887241933
694,708,2025-10-10,South,56.11212582470286
695,901,2026-02-22,South,778.4702632225601
696,437,2025-04-26,North,550.9822928298183
697,1726,2025-10-21,South,647.3310581213208
698,1541,2025-08-07,East,553.040733933335
699,1797,2025-04-02,East,200.51283341665547
700,1404,2025-03-26,South,754.3973985939633
701,980,2025-10-19,East,640.3789631017897
702,1354,2026-01-16,North,296.7122377220851
703,1826,2025-06-27,West,484.04285827781655
704,1691,2025-08-04,East,484.43487378790076
705,1030,2026-02-09,North,330.143958963407
706,408,2025-03-30,North,336.75976959882064
707,1701,2025-03-09,South,309.3843386513434
708,526,2026-01-03,South,668.0842028363468
709,1333,2025-05-28,East,792.7160221916358
710,1006,2025-12-17,North,506.5549901697537
711,1767,2025-05-01,North,595.9927940640962
712,1472,2025-09-04,East,673.1348721277215
713,473,2025-07-03,West,699.8794798860545
714,1874,2026-01-17,East,427.6457638572858
715,1696,2025-07-26,South,147.66820047872244
716,318,2025-11-25,West,114.49955456612552
717,1801,2025-11-20,East,572.4953153792255
718,141,2025-11-08,South,862.5809294555805
719,113,2025-11-10,North,470.5012874015781
720,684,2025-05-23,South,66.68067374275955
721,1142,2025-12-24,South,46.31021331357516
722,601,2025-12-01,South,655.1396216933897
723,730,2025-06-09,West,857.2166471794233
724,1290,2025-03-15,East,892.527509802704
725,9,2025-09-26,North,155.0478342863322
726,1423,2025-08-11,North,266.02637062106845
727,824,2025-03-29,West,326.7020924427956
728,276,2025-11-24,East,509.88816549602365
729,1789,2025-07-24,North,858.4725021477312
730,863,2025-07-22,South,643.3869261537274
731,1333,2025-09-10,East,782.0909972122571
732,1018,2025-11-11,North,523.7773710126986
733,690,2025-05-28,South,983.1970705615571
734,1590,2025-05-01,South,671.1743806846328
735,1242,2025-09-28,North,402.5353699547955
736,906,2025-08-19,West,547.4692420008346
737,873,2026-03-02,North,126.58556005864077
738,1743,2025-09-10,West,928.0099431675046
739,888,2025-09-26,North,326.27002328306065
740,920,2026-01-30,North,915.23010089764
741,889,2026-03-04,South,926.0869320261147
742,1792,2025-08-09,East,73.23391922325082
743,654,2025-10-12,South,725.4235277871265
744,399,2025-07-14,East,894.490269676664
745,1534,2025-11-24,West,397.99427203123753
746,612,2026-01-20,South,975.9526925166008
747,149,2025-03-28,North,275.24745136656963
748,455,2025-10-02,North,209.67626585765277
749,1489,2026-01-06,West,335.1241835545078
750,1144,2025-12-26,North,392.8582271921004
751,1163,2025-09-11,East,802.958746806848
752,528,2025-11-27,West,824.0987793809705
753,523,2025-12-05,South,147.99252856086395
754,557,2025-04-15,East,115.82331026264515
755,1423,2025-06-08,South,888.1302861316577
756,619,2025-08-17,North,678.6317549466027
757,899,2026-02-03,South,442.48380585735936
758,1768,2026-02-03,South,585.2472018763941
759,507,2026-02-20,North,59.42937360681718
760,1893,2025-07-09,South,122.25939853524937
761,1965,2025-10-31,South,795.6960680564649
762,967,2025-09-09,South,73.30405825300969
763,1656,2025-08-19,South,573.4701804515272
764,767,2026-01-31,North,404.8330007961829
765,1917,2025-08-05,South,669.280867763721
766,810,2025-08-20,North,625.303845977832
767,1017,2026-01-15,South,926.8186171454485
768,1347,2025-12-03,North,120.76677189169229
769,1488,2025-06-18,South,933.3055225771319
770,878,2026-01-10,South,360.3847602440941
771,805,2026-02-21,South,303.76706161891997
772,1237,2025-03-25,South,394.4754498791246
773,893,2026-01-04,East,545.171156101542
774,1720,2025-11-27,East,432.14261606219003
775,1253,2025-09-11,West,972.6587313977469
776,744,2025-12-05,North,422.2438392593351
777,261,2025-07-22,West,671.0170012010245
778,1646,2025-10-05,West,765.6185645612013
779,1843,2025-03-13,North,455.8570060123968
780,1460,2026-02-27,East,467.0200555077926
781,1396,2025-08-07,South,851.9757824879184
782,360,2026-02-19,East,161.16695102407917
783,1223,2026-01-24,South,602.3754916187879
784,163,2025-08-22,North,995.8211463862502
785,1455,2025-04-15,South,848.0012479203668
786,1514,2025-07-09,West,471.0650294508157
787,46,2025-07-08,East,148.28708293353785
788,450,2025-03-20,North,591.762417576884
789,695,2025-08-28,North,560.63393690415
790,1386,2025-07-25,South,983.722599918643
791,1862,2025-08-31,North,341.1169250638427
792,1934,2026-03-08,South,814.492672020313
793,1637,2025-03-16,West,561.350209558348
794,1684,2025-04-10,East,343.8762345975025
795,1658,2025-11-19,East,701.4580261306323
796,1200,2025-03-29,West,266.1826337702575
797,1126,2025-08-01,East,806.3187749518627
798,1372,2025-11-24,South,477.8359975585021
799,1618,2025-05-06,South,442.64887256410384
800,1101,2026-02-22,West,930.4296651276438
801,263,2025-10-26,South,100.40436618043722
802,1561,2025-06-25,South,829.2971225013848
803,1818,2025-08-18,South,567.2354342406413
804,1586,2025-09-16,North,739.6941761347773
805,1792,2025-04-21,West,603.9400638564689
806,640,2025-03-09,West,380.4744431256893
807,1749,2025-03-23,South,927.4024364969409
808,405,2025-07-16,North,442.03053753754307
809,137,2025-03-17,North,931.4806821301482
810,863,2025-08-27,West,74.90438543097845
811,1022,2025-05-13,North,743.397713692717
812,1373,2025-03-23,North,645.7877481883859
813,750,2025-04-14,North,64.3101547741353
814,1139,2025-07-20,East,872.1715947562344
815,139,2025-08-03,North,549.4314461081658
816,364,2025-04-03,South,938.1224187904537
817,1703,2025-11-18,West,465.42550169842787
818,176,2026-01-27,South,42.11038547381082
819,559,2025-06-22,East,982.9257985353253
820,1096,2025-07-11,North,271.7028072839482
821,1011,2025-07-22,South,355.4007996766411
822,1067,2025-05-25,North,784.2749564060259
823,1365,2025-07-05,South,560.1382510339115
824,682,2025-07-15,East,160.34984519663755
825,206,2026-02-27,East,42.114042359038294
826,1392,2025-11-14,South,834.908644533329
827,174,2025-05-24,South,301.6871908049573
828,1154,2025-10-06,East,942.9968704462216
829,1763,2025-05-08,South,265.1253943576672
830,324,2025-07-18,South,774.8813906098158
831,736,2025-06-18,West,688.7505760891254
832,75,2025-11-04,South,976.4903764339655
833,1231,2025-10-25,West,98.25864014971754
834,298,2026-01-23,West,34.29610763425396
835,651,2025-07-06,West,294.4651182462872
836,1316,2025-05-11,South,179.98050998093717
837,970,2025-06-12,East,103.16842895761162
838,913,2025-09-17,South,762.4205396390039
839,604,2026-02-23,North,653.0528105584716
840,332,2025-04-13,East,583.5041979047949
841,1847,2026-03-06,South,393.2108335375938
842,452,2025-04-14,West,885.0118379708251
843,1035,2025-04-08,East,973.2111323038905
844,904,2025-04-23,North,314.34872921768294
845,1827,2025-10-12,West,464.917418394555
846,1710,2025-12-12,South,500.0183171652461
847,880,2025-10-12,South,834.21304114055
848,1967,2025-10-10,West,454.5430924461039
849,372,2025-10-17,West,601.0932387084058
850,714,2025-07-13,West,88.7692696980678
851,412,2025-11-22,East,901.9043653575143
852,180,2025-04-23,West,383.55145547396836
853,1036,2025-10-10,South,821.5248298805756
854,92,2025-11-02,West,227.33185451636714
855,1882,2025-07-05,South,431.0636926792428
856,239,2025-07-14,South,625.048768965728
857,855,2026-01-02,West,865.6520453892489
858,372,2025-08-03,West,59.902609504230135
859,767,2025-11-17,South,305.93676174213704
860,722,2025-04-17,North,187.33151266764972
861,1160,2025-07-30,West,541.775681462361
862,1958,2025-12-14,North,940.5744713415014
863,1642,2025-04-18,West,194.5142970312375
864,45,2025-04-03,South,728.9456626251642
865,1683,2025-11-10,East,849.15197598124
866,842,2026-01-07,West,757.6865517188585
867,1512,2026-01-09,South,740.8284919586923
868,1268,2025-07-11,East,926.8221786437329
869,926,2025-03-19,South,148.7998760580751
870,1680,2025-06-08,East,956.5269599346568
871,67,2026-02-16,South,415.23966905696574
872,813,2025-05-02,North,968.4566174426305
873,328,2025-03-12,West,324.72107571259164
874,766,2026-01-17,North,28.410370058917657
875,1441,2025-10-15,East,951.4799783675951
876,1438,2025-06-05,North,674.9251424083275
877,1296,2025-04-19,East,639.2804509999061
878,1116,2025-10-28,North,631.3702138102891
879,1296,2025-11-10,North,119.22372533570382
880,1514,2025-11-26,East,792.1545685626459
881,234,2025-03-22,West,158.8170671616243
882,1788,2025-07-10,South,838.5895904125192
883,1344,2025-06-24,East,296.7880556196739
884,1804,2025-09-28,East,35.211600189654085
885,191,2025-07-12,East,451.1370803612034
886,1586,2025-08-25,East,781.6678810624534
887,457,2025-08-26,South,479.75856654690944
888,419,2025-09-28,West,723.5475814362076
889,243,2025-06-20,North,974.497971458773
890,1807,2025-03-12,West,132.94422981551082
891,1510,2025-05-15,South,114.65396980306966
892,68,2025-06-27,South,607.7808343591687
893,486,2025-08-09,East,698.7399219705139
894,719,2026-01-29,West,203.6429921321223
895,1859,2025-07-10,East,895.946539183223
896,27,2025-09-03,West,800.8773457130002
897,1966,2025-09-21,East,862.3910746687848
898,11,2025-07-31,South,706.8594328430767
899,1718,2025-03-19,South,748.7685128829436
900,1955,2026-01-08,West,837.2763969581041
901,820,2025-07-22,South,764.2125668583228
902,315,2025-11-09,East,742.6088685175622
903,885,2026-03-05,West,412.4214594800493
904,1679,2025-10-29,South,406.3867815074811
905,628,2025-09-15,South,127.73394467631866
906,313,2025-06-26,North,681.9352694662671
907,83,2025-05-22,North,318.81016107141045
908,1086,2025-07-29,South,681.8723712633633
909,1739,2025-07-07,South,812.9720844477674
910,1534,2026-02-09,South,281.65127384196614
911,1749,2025-11-14,South,95.92383636655241
912,521,2025-12-15,North,663.976647598407
913,1915,2025-07-08,East,633.2237082720113
914,519,2025-06-18,South,904.219127405979
915,98,2025-11-26,South,55.266247168778776
916,130,2025-03-08,East,618.5622470525446
917,915,2026-01-27,East,746.4441705475787
918,395,2026-01-16,West,548.7297502342615
919,1332,2025-12-15,East,160.95934702863462
920,463,2026-02-09,West,617.4288510806214
921,1297,2025-07-19,South,64.13845087757309
922,747,2025-10-03,West,402.10701604903716
923,1187,2025-05-23,East,592.8376538375095
924,1626,2025-09-26,North,883.5169928537624
925,1694,2025-04-05,South,309.4995956779908
926,1557,2025-04-01,West,733.2374423783679
927,285,2025-05-21,East,637.1358189896944
928,1500,2025-10-31,North,926.0872143297978
929,1767,2025-09-14,North,936.0967247074175
930,187,2025-07-01,North,31.011571363630463
931,897,2026-02-03,North,716.412405992619
932,1782,2025-08-04,South,833.6501497774332
933,1406,2025-11-25,East,984.2180704098345
934,1150,2025-12-13,East,99.68437033886804
935,1302,2025-11-02,South,447.64732081468895
936,1639,2026-02-01,North,593.4681400000866
937,1113,2025-06-30,South,20.68954527129604
938,59,2025-09-06,South,963.0379815823866
939,1439,2025-09-15,South,647.9869361934141
940,258,2025-05-24,South,437.0414580568333
941,568,2026-02-17,South,735.4444084552263
942,1206,2025-08-24,West,499.2347644468423
943,651,2025-04-12,West,921.3855420256227
944,1903,2025-09-18,South,450.37671415926087
945,226,2025-05-11,West,868.044212836515
946,1368,2025-09-12,South,385.7796313478489
947,208,2025-04-24,North,177.8513288436293
948,1871,2026-01-14,West,591.6567807966305
949,398,2025-11-15,South,500.17382660823074
950,1737,2025-08-21,North,806.424389520055
951,424,2025-03-18,North,984.5926934324896
952,1236,2026-02-01,West,958.877364548116
953,569,2025-03-17,East,231.85739006966782
954,190,2025-08-28,North,670.6954119268843
955,81,2025-08-06,West,351.46639557902495
956,901,2025-07-30,South,775.9684019962366
957,152,2025-07-01,North,231.9540725998863
958,750,2025-05-20,East,999.2634759183888
959,1993,2026-02-16,North,974.8126703973498
960,524,2026-02-14,East,338.6109739685143
961,633,2025-10-28,West,871.4514886212658
962,1977,2025-03-14,East,949.4459829370587
963,276,2025-12-24,South,407.58416346524405
964,1100,2025-07-12,West,176.9260808334799
965,1567,2025-05-28,South,619.583928904163
966,58,2025-04-26,South,578.7277281186795
967,376,2025-10-18,West,993.5182536575538
968,692,2025-11-26,South,937.3866696023651
969,1488,2025-11-15,East,679.7413620242511
970,1971,2025-04-04,West,605.2488311554275
971,1160,2026-01-20,South,81.92659213992363
972,230,2025-03-25,East,638.8477551066915
973,1121,2026-02-12,West,549.5189064028734
974,503,2025-10-02,North,433.1100325666437
975,1331,2025-06-04,West,180.65149120180504
976,557,2025-08-13,East,912.0458229583146
977,1150,2025-05-12,East,58.54456670602608
978,1630,2026-03-08,South,427.8639100606881
979,1678,2025-05-17,South,283.32741976625954
980,1429,2025-05-21,North,533.6205956124792
981,1198,2026-02-24,West,633.4214927705704
982,708,2025-06-03,East,85.53536724463267
983,1487,2025-06-21,East,569.6465873542521
984,164,2025-10-16,South,396.279295275179
985,710,2026-03-04,East,503.3559331765565
986,1697,2025-09-07,South,120.75241818422458
987,1853,2025-06-25,South,730.8500755977371
988,185,2025-08-04,South,936.4874490726073
989,138,2025-04-09,North,794.654370038752
990,1403,2025-11-02,North,265.1750274082128
991,852,2025-11-17,East,81.10893876974552
992,1323,2026-02-12,East,115.14372510135888
993,484,2025-08-04,West,247.6876550034187
994,433,2025-09-30,South,326.33193953677335
995,1502,2025-03-13,West,170.91348164214907
996,1709,2025-06-24,East,223.55119509813917
997,707,2025-08-31,South,660.8710598996645
998,379,2025-06-13,West,923.3068158347257
999,919,2025-12-01,North,165.82542683342055
1000,520,2025-12-26,West,700.7583954596437
1001,996,2025-10-20,South,117.5126968565163
1002,178,2025-06-29,South,914.8628838036242
1003,1370,2025-03-29,West,106.27924078112521
1004,1209,2025-03-15,East,925.8779958542184
1005,986,2025-10-21,East,205.6238860255549
1006,1098,2025-09-02,East,928.502111984368
1007,286,2026-03-06,West,529.0611667525109
1008,288,2025-11-25,South,319.96176725516693
1009,418,2025-07-09,West,622.0122746720327
1010,1261,2025-04-03,West,868.0578094830935
1011,1309,2025-11-20,East,842.9631092722199
1012,845,2026-02-27,West,577.5157249270031
1013,184,2025-12-29,South,948.2392228686035
1014,930,2025-07-28,South,181.85156340360132
1015,643,2025-07-10,North,124.29290860820515
1016,612,2025-04-27,West,843.7551712244594
1017,346,2025-12-13,South,974.0973111359231
1018,1035,2025-05-31,North,103.93464298567523
1019,467,2025-12-23,South,148.79443501105433
1020,1410,2025-09-21,West,829.8674717308512
1021,538,2025-07-26,East,545.8533884128389
1022,1337,2025-07-04,South,229.64250083020366
